Date,Close,High,Low,Open,Volume
2023-12-22,424.4197082519531,425.93098890157086,422.6549109428602,424.5854462558588,4037800
2023-12-26,426.1845703125,426.9841000865685,424.70250931559633,424.79028798450224,3835800
2023-12-27,426.9645690917969,427.0815676399065,425.5215473244719,425.98954151691015,4271000
2023-12-28,427.0328063964844,427.8810755825207,426.7305502441146,427.30581291331765,4703700
2023-12-29,425.8919677734375,427.39351834100654,424.0784310437108,426.9352542605688,4376900
2024-01-02,423.17169189453125,424.4002063023808,421.56287272618266,423.0741831941044,9076000
2024-01-03,420.0321044921875,422.1869069327585,419.5055813113611,421.523895374964,4805000
2024-01-04,418.7060852050781,421.97243353877536,418.49157794794183,419.5836040731883,3945300
2024-01-05,419.2423400878906,421.50438130030545,417.9358067931968,418.86206507579317,5724600
2024-01-08,425.2388000488281,425.3752884425778,419.6226314440974,419.7006503166528,7222400
2024-01-09,424.2052307128906,425.5312538588525,422.3429245770788,422.7914289052155,7939600
2024-01-10,427.0035705566406,427.78358069979964,424.605011098721,424.8877476662154,4278800
2024-01-11,426.8572998046875,428.38807037358646,423.1619372286911,427.9785754844974,4796600
2024-01-12,427.0523681640625,428.81716590146056,425.82385350913154,428.1443944153272,5182700
2024-01-16,425.5995178222656,427.04256928195156,423.88345984377196,425.882284138149,5730800
2024-01-17,423.2301940917969,423.6299589374783,421.02662241991123,422.77192997655015,6044600
2024-01-18,426.9938049316406,427.44233902554106,423.3179618050658,424.7024842535988,4331300
2024-01-19,432.219970703125,432.53195690476724,427.36432279516214,428.0370941846835,4836800
2024-01-22,433.2047119140625,434.7842814789598,432.60019961717154,433.66297603516983,5870400
2024-01-23,434.4917297363281,434.6867471295188,432.6976827897849,433.72144971534453,3251600
2024-01-24,434.8525085449219,437.9726084710898,434.61851146487663,437.1243393004477,4568200
2024-01-25,437.2998046875,437.5533213424045,434.96947483474196,436.9488090934562,4167100
2024-01-26,437.03662109375,438.28465520078595,435.9933344461355,436.9098627479957,6404000
2024-01-29,440.2151794433594,440.3321779885932,436.52957649109896,437.03660986108446,4543300
2024-01-30,439.9031677246094,440.5271698481539,439.1913869417517,439.5813919884017,3410000
2024-01-31,432.7367248535156,438.2456244386145,432.6684657852036,437.82636974266154,7108000
2024-02-01,438.4308776855469,438.4308776855469,433.54598029448005,434.228511459849,6138400
2024-02-02,442.9355163574219,444.49556639603264,438.4601434520213,438.77215941083944,6253500
2024-02-05,441.31695556640625,442.8087464960685,439.2889113978016,442.39925159681627,7101900
2024-02-06,442.6917724609375,442.9452891543524,440.9172151179943,442.2529981462549,4383600
2024-02-07,446.3286437988281,446.73813872785155,443.9008048405513,444.75883388962257,6763400
2024-02-08,446.630859375,446.884346294288,445.6168224314133,446.3773427002338,4184600
2024-02-09,449.1658935546875,449.51688914239253,446.72832501070656,447.08908039433965,4002600
2024-02-12,448.9612121582031,451.1842739543814,448.26895087555283,449.1074603509487,4564200
2024-02-13,442.6332092285156,444.32001741588465,439.7373765342903,443.13048274590545,8152200
2024-02-14,446.8453674316406,447.21588264759595,443.05249612202067,445.1780489598419,5624000
2024-02-15,449.86798095703125,450.01422914018434,446.98187795057163,447.4401420947711,5695700
2024-02-16,447.5669250488281,450.6090064476048,446.95265289032875,449.5657197579465,5527900
2024-02-20,445.1098327636719,446.6211135517279,443.0817588130453,446.0166012365055,5306800
2024-02-21,445.5583190917969,445.70456726610394,442.2724811686278,443.94952966346364,4208600
2024-02-22,454.9185791015625,455.65957975364233,450.7747123059454,451.65223108803946,4328500
2024-02-23,455.12335205078125,457.1611560303052,454.45058067052224,456.4006357424662,4050600
2024-02-26,453.4560241699219,455.91308263659465,453.32926584030605,455.5230776069527,3450800
2024-02-27,454.2945251464844,454.4797827393678,452.32498044193096,454.0800179208022,3586900
2024-02-28,453.592529296875,454.1970415784732,452.51999310913095,452.89050831539504,2800600
